X,Y,OBJECTID,FOLIO,ID,NAME,ADDRESS,CITY,ZIPCODE,PHONE,CONTACT,TOTACRE,LAT,LON,POINT_X,POINT_Y,CLASS,TYPE,MNGTAGCY,MUNICIPAL_,PROPNUM,FACILITYPLAN,PARKURL,AMPHITHEAT,ARCHERY,ART,AUDITORIUM,BASEBALL,BASKETBALL,BEACH,BIKETRAIL,BMXTRACK,BOATRAMP,CAMPGROUND,CANOE_LAUNCH,DOGPARK,EQUESTRIAN,FITNESSZONE,FOOTBALL,FRISBEEGOL,GOLF,GOLFDRIVIN,GUNRANGE,GYMNASIUM,MARINA,MOUNTAINBI,NATURECENT,NATURETRAI,PLAYGROUND,RAQUETBALL,REC_CENTER,RESTROOM,ROLLERHOCK,RVCAMPGROU,SHELTER,SKATING,SOCCER,STADIUM,SWIMMING,TENNIS,TOTLOT,TRACK400,TRAIL,VOLLEYBALL,WETPLAYGRO,WIFI,ZOO,GlobalID,created_user,created_date,last_edited_user,last_edited_date,FIT2PLAY,LRN2SWIM,SPRCAMP,SUMCAMP,AFTSCHCAMP,ACTOLDADLPRG,WINTCAMP,ONEDAYCAMP,STARTIME,ENDTIME
-8942862.728,2967047.115,35,3.04015E+12,401502,Banyan Park,SW 30TH  ST / SW 87TH AVE,MIAMI,33155,786-315-5295,,3.14,25.74107,-80.3351,875032.0003,512134.0004,Neighborhood Park,Local,MiamiDadePark,County,401502,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Banyan Park.pdf,http://www.miamidade.gov/parks/banyan.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,{67553854-F664-4958-8C47-FD4423292B65},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8945691.356,2950059.296,36,3.05032E+12,503201,Ben Shavis Park,10395 SW 179TH ST,MIAMI,33157,305-233-3045, ,0.87,25.60353,-80.36051,866910.9994,462102.0004,Mini Park,Local,MiamiDadePark,County,503201,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Ben Shavis Park.pdf,http://www.miamidade.gov/parks/benshavis.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{36E8CCFB-13A6-4B53-BAC0-96B41D9C77C6},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8952162.361,2964709.107,37,3.04922E+12,492200,Bent Tree Park,13850 SW 47TH ST,MIAMI,33175,305-207-1730, ,5.88,25.72215,-80.41864,847562.0001,505126.0003,Neighborhood Park,Local,MiamiDadePark,County,492200,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Bent Tree Park.pdf,http://www.miamidade.gov/parks/bent-tree.asp,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,{0AA25F3B-58C0-4740-9BDA-92F89B752D8E},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8941093.86,2950635.775,38,3.35034E+12,503401,Bill Sadowski Preserve,17555 SW 79TH AVE,PALMETTO BAY,33157,305-255-4767, ,29.26,25.6082,-80.31921,880510.9998,463866.9998,Natural Area Preserve,Area-Wide,MiamiDadePark,County,503401,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Bill Sadowski Preserve.pdf,http://www.miamidade.gov/parks/bill-sadowski.asp,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{A4A24D63-F5D7-455F-8673-67D5193BDE19},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-8955592.115,2967776.273,39,3.04908E+12,490801,Bird Basin Park,2080 SW 157TH AVE,MIAMI,33185,305-388-4771, ,10,25.74697,-80.44945,837381.9998,514106.9997,Neighborhood Park,Local,MiamiDadePark,County,490801,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Bird Basin Park.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{26FB65D1-BD89-4AD0-923D-C8760AF62AE1},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8953125.275,2964620.141,40,3.04922E+12,492202,Bird Lakes Park,14365 SW 48TH LN,MIAMI,33175,305-207-1644, ,8.47,25.72143,-80.42729,844715.9999,504851.9992,Community Park,Local,MiamiDadePark,County,492202,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Bird Lakes Park.pdf,http://www.miamidade.gov/parks/parks/birdlakes.asp,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{34C995D5-2A7F-40A3-8464-A4C2DB03B211},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8961768.122,2936755.912,41,3.07802E+12,780201,Biscado Park,29150 SW 193RD AVE,MIAMI,33030,305-233-3150, ,4.27,25.49571,-80.50493,819462.9999,422712.9998,Neighborhood Park,Local,MiamiDadePark,County,780201,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Biscado Park.pdf,http://www.miamidade.gov/parks/biscado.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{110076F0-E240-4BD8-9F04-85F6FBA8C951},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8928056.118,2989321.366,42,3.02113E+12,211301,Biscayne Gardens Park,15951 NW 2ND AVE,MIAMI,33169,305-770-3125, ,3.27,25.92117,-80.20209,918420.9998,577837.9999,Neighborhood Park,Local,MiamiDadePark,County,211301,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Biscayne Gardens Park.pdf,http://www.miamidade.gov/parks/biscayne-gardens.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,{CBBE8961-63F1-4516-9CCA-811C77BB43E0},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8924306.877,2984496.318,43,3.02232E+12,223203,Biscayne Shores and Gardens Park,11525 NE 14TH AVE,MIAMI,33161,305-770-3125, ,6.49,25.88218,-80.16841,929581.0007,563733.9995,Neighborhood Park,Local,MiamiDadePark,County,223203,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Biscayne Shores and Gardens Park.pdf,http://www.miamidade.gov/parks/biscayne-shores-gardens.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{97846076-AF12-47A7-A6B5-D63CADD5270D},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8942433.034,2944960.842,44, ,601001,Biscayne Trail (East Side of canal),87TH AVE & OLD CUTLER,CUTLER BAY,33032,305-233-3150, ,0,25.56222,-80.33124,876630.9997,447136.0001,Greenway Park,Area-Wide,MiamiDadePark,County,601001,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Biscayne Trail (East Side of canal).pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,{D0B314CE-2DA0-44C0-B5A9-DC07AB4D87C2},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8944560.35,2943548.002,45,3.06902E+12,600712,Black Creek Trail (Along C1 Canal),SW 184TH ST TO BLACK CREEK CANAL,CUTLER BAY,33189,305-233-3150, ,0,25.55077,-80.35035,870351.0004,442945.0006,Greenway Park,Area-Wide,MiamiDadePark,County,600712,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Black Creek Trail (Along C1 Canal).pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,{43841D0D-6F16-4BB5-8A1A-7B1AFC71C049},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8941948.794,2941767.645,46,3.06022E+12,602201,Black Point Park and Marina,24775 SW 87TH AVE,MIAMI,33032,305-258-4092, ,117.9,25.53634,-80.32689,878113.9997,437736.9996,Metropolitan Park,Area-Wide,MiamiDadePark,County,602201,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Black Point Park and Marina.pdf,http://www.miamidade.gov/parks/black-point-marina.asp,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,{D9D5E604-1098-4CB3-98E7-6E7A959E96B0},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-8943682.039,2965574.077,47,3.04021E+12,402102,Blue Lakes Park,4225 SW 92ND AVE,MIAMI,33165,305-226-5782,,6,25.72915,-80.34246,872630.0001,507789.9999,Neighborhood Park,Local,MiamiDadePark,County,402102,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Blue Lakes Park.pdf,http://www.miamidade.gov/parks/bluelakes.asp,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,{63C7A78B-9582-4B4D-9876-316E07564677},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-8944216.373,2955565.778,48,3.05016E+12,501602,Briar Bay Golf Course,9399 SW 134TH ST,MIAMI,33176,305-235-6754, ,39.7,25.64813,-80.34726,871197.0014,478335.0004,Special Activity Park,Area-Wide,MiamiDadePark,County,501602,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Briar Bay Golf Course.pdf,http://www.miamidade.gov/parks/briar-bay-golf.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,{41811B9A-4681-4DDB-A105-C34E893CE531},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8943803.377,2955052.082,49,3.05016E+12,501604,Briar Bay Linear Park,9275 SW 136TH ST,MIAMI,33176,305-274-9666, ,10.38,25.64397,-80.34355,872424.9996,476829.0005,Greenway Park,Area-Wide,MiamiDadePark,County,501604,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Briar Bay Linear Park.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{ED7502AB-9614-43C4-88A0-F4D3A633572F},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8943470.532,2955800.404,50,3.05016E+12,501603,Briar Bay Park,9000 SW 128TH ST,MIAMI,33176,305-274-9666, ,4.66,25.65003,-80.34056,873400.9996,479037.001,Neighborhood Park,Local,MiamiDadePark,County,501603,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Briar Bay Park.pdf,http://www.miamidade.gov/parks/briar-bay.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{F660D9C9-DDC3-4794-9D5E-2F627957C418},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-8933940.468,2981040.934,51,3.03104E+12,310401,Broadmoor Park,8731 NW 35TH CT,MIAMI,33147,305-835-7987, ,1.88,25.85425,-80.25495,901183.9998,553411.0002,Neighborhood Park,Local,MiamiDadePark,County,310401,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Broadmoor Park.pdf,http://www.miamidade.gov/parks/broadmoor.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{FFED8881-ACBA-4CE1-8ED7-4580D5649AEC},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-8930869.163,2978966.611,52,3.03115E+12,311512,Broadway Park,6920 NW 18TH AVE,MIAMI,33147,305-694-4889, ,0.5,25.83748,-80.22736,910294.0003,547370.0001,Mini Park,Local,MiamiDadePark,County,311512,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Broadway Park.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,{11D37935-91AB-45FD-A6DF-D1CD75D45B5B},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8940329.095,2967812.115,53,3.04014E+12,401407,Brothers To The Rescue Memorial Park,2420 SW 72ND AVE,MIAMI,33155,305-666-5883,,5.7,25.74726,-80.31234,882511.9997,514423.0001,Single Purpose Park,Local,MiamiDadePark,County,401407,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Brothers To The Rescue Memorial Park.pdf,http://www.miamidade.gov/parks/brother-rescue-memorial.asp,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{8DA6604A-7D11-4179-B3C1-79F60744157E},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8949870.291,2947073.568,54,3.06911E+12,691101,Charles Burr Park,20200 SW 127TH AVE,MIAMI,33177,305-233-3150, ,4,25.57934,-80.39805,854580.0002,453254.0004,Neighborhood Park,Local,MiamiDadePark,County,691101,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Charles Burr Park.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{9516591E-D249-44B0-81FE-7BA537A0F2D1},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8951653.63,2944399.392,55,3.06915E+12,691502,PLANT,22200 SW 137TH AVE,MIAMI,33170,305-257-0933, ,69.18,25.55767,-80.41407,849333.9998,445355.9998,Special Activity Park,Area-Wide,MiamiDadePark,County,691502,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/PLANT.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{E1273E7A-C96B-4248-B9AA-A9432F64F0D1},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8962604.131,2927343.912,56,3.07834E+12,783401,Plaza Licenciado Benito Juarez,19825 SW 376TH ST,MIAMI,33034,305-245-2745, ,10,25.41937,-80.51244,817087.0003,394957.9998,Community Park,Local,MiamiDadePark,County,783401,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Plaza Licenciado Benito Juarez.pdf,http://www.miamidade.gov/parks/parks/benito_juarez.asp,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,{35D08EA4-898A-4431-8DFA-F82254E2D420},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8949799.047,2941409.872,57,3.06926E+12,692602,Princetonian Park,12755 SW 252ND TER,MIAMI,33032,305-255-2399, ,6.5,25.53344,-80.39741,854865.9996,436570.9996,Neighborhood Park,Local,MiamiDadePark,County,692602,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Princetonian Park.pdf,http://www.miamidade.gov/parks/princetonian.asp,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,{2B7F113B-4787-4662-AC99-60038E19D787},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-8947303.263,2948939.732,58,3.06006E+12,600601,Quail Roost Park,11336 QUAIL ROOST DR,MIAMI,33157,305-233-3150, ,3.13,25.59446,-80.37499,862152.9995,458785.0001,Neighborhood Park,Local,MiamiDadePark,County,600601,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Quail Roost Park.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,{E68E014F-EF58-4EFE-A350-8788BA616FCE},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8935931.974,2956829.102,59,3.5107E+11,510704,R. Hardy Matheson Preserve,11191 SNAPPER CREEK RD,CORAL GABLES,33156,305-655-5475, ,0,25.65836,-80.27284,895693.9996,482179.0003,Natural Area Preserve,Area-Wide,MiamiDadePark,County,510704,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/R. Hardy Matheson Preserve.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{4A22FCB4-05DF-4910-AAF9-C8150D95FF85},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8960359.93,2941456.752,60,3.06825E+12,682501,Redland Fruit & Spice Park,24801 SW 187TH AVE,MIAMI,33031,305-247-5727, ,36.59,25.53382,-80.49228,823583.0005,436579.9996,Special Activity Park,Area-Wide,MiamiDadePark,County,682501,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Redland Fruit & Spice Park.pdf,https://redlandfruitandspice.com/,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,{E8FAC1FC-5756-487F-963A-A5C78275483B},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8947120.699,2953961.772,61,3.05019E+12,501903,Richmond Triangle Park,14375 BOGGS DR,MIAMI,33176,305-386-0227, ,0.73,25.63514,-80.37335,862625.0001,473573.0007,Mini Park,Local,MiamiDadePark,County,501903,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Richmond Triangle Park.pdf,http://www.miamidade.gov/parks/richmond-triangle.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,{F52A53A5-4021-4352-8B31-BD8D3B5A9499},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8942687.957,2992803.471,62,3.02003E+12,200302,Spanish Lake,19405 NW 82ND AVE,MIAMI,33015,305-622-2594, ,6.49,25.9493,-80.33353,875165.0003,587820.0003,Neighborhood Park,Local,MiamiDadePark,County,200302,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Spanish Lake.pdf,http://www.miamidade.gov/parks/spanish-lakes.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{E4BD6E96-0D24-48E7-825A-9FDB03CA7256},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-8940260.077,2962414.711,63,3.04026E+12,402601,Sudlow Park,7281 SW 72ND ST,MIAMI,33143,305-666-5886, ,1.12,25.70358,-80.31172,882801.0001,498549,Mini Park,Local,MiamiDadePark,County,402601,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Sudlow Park.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{E6F2D65A-75AA-43D3-860F-56B08D08C81D},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-8953380.196,2958811.367,64,3.05903E+12,590301,Sugarwood Park,14551 SW 100TH ST,MIAMI,33186,305-386-0227, ,7.72,25.67441,-80.42958,844036.0003,487759.9999,Neighborhood Park,Local,MiamiDadePark,County,590301,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Sugarwood Park.pdf,http://www.miamidade.gov/parks/sugarwood.asp,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{1676AE90-876B-4816-B759-330702CAC6D1},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-8932493.314,2978944.348,65,3.03116E+12,311605,27th Avenue Teen Center (Boxing),6940 NW 27TH AVE,MIAMI,33147,305-835-7816, ,1.44,25.8373,-80.24195,905494.9997,547274.9997,Single Purpose Park,Local,MiamiDadePark,County,311605,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/27th Avenue Teen Center (Boxing).pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{8C37F524-2D7F-47C7-AE90-CBE5E8126CFB},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8927714.367,2980596.853,66,3.03112E+12,311205,Soar Park,120 NW 83RD ST,MIAMI,33150,305-757-8172, ,2.9,25.85066,-80.19902,919587.0001,552216.9996,Community Park,Local,MiamiDadePark,County,311205,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Soar Park.pdf,http://www.miamidade.gov/parks/parks/soar.asp,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{C255E3F0-4A11-4138-89C6-08B0DB38B3CC},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-8956350.201,2937973.226,67,3.07905E+12,790503,South Dade Park,16350 SW 280TH ST,MIAMI,33033,305-247-9453, ,8.61,25.50558,-80.45626,835501.9999,426365.0003,Community Park,Local,MiamiDadePark,County,790503,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/South Dade Park.pdf,http://www.miamidade.gov/parks/south-dade.asp,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,{07B10505-BC94-4245-B6A9-612F7D287CFF},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-8947798.635,2946320.752,68,3.06007E+12,600704,South Miami Heights Park,20800 SW 117TH AVE,MIAMI,33177,305-233-3150, ,5.67,25.57324,-80.37944,860722.999,451064.9995,Neighborhood Park,Local,MiamiDadePark,County,600704,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/South Miami Heights Park.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{AFC2037E-AAC8-4D0F-A586-F5962691F195},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-8948950.792,2966694.907,69,3.04913E+12,491301,Southern Estates Park,12199 SW 34TH ST,MIAMI,33175,305-222-2194, ,7.82,25.73822,-80.38979,857035.0005,511011.9997,Neighborhood Park,Local,MiamiDadePark,County,491301,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Southern Estates Park.pdf,http://www.miamidade.gov/parks/southern-estates.asp,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,{0E4995FE-2E93-4183-9476-2B93BD56C1E8},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
